trip_id,pickup_time,drop_time,passenger_count,trip_distance,PULocationID,DOLocationID,payment_type,fare_amount,surge_fare
317,26-04-2025 22:14,26-04-2025 23:05,1,16.71,240,192,3,36.46,9
318,12-04-2025 04:55,12-04-2025 05:39,6,27.93,36,245,3,59.27,2.05
319,27-04-2025 08:20,27-04-2025 08:53,5,28.46,89,103,3,60.35,0.1
320,28-04-2025 01:22,28-04-2025 01:38,4,2.54,212,250,3,7.66,1.04
321,02-04-2025 19:24,02-04-2025 19:44,3,13.96,245,22,3,30.87,8.84
322,29-04-2025 04:31,29-04-2025 04:44,1,18.49,87,60,3,40.08,0.74
323,04-04-2025 17:32,04-04-2025 18:28,1,8.05,240,238,3,18.86,3.55
324,20-04-2025 01:54,20-04-2025 02:01,4,12.51,188,134,3,27.93,2.5
325,30-04-2025 22:01,30-04-2025 22:09,3,20.49,57,262,3,44.15,0.37
326,27-04-2025 13:31,27-04-2025 13:44,3,7.19,113,42,3,17.11,5.31
327,26-04-2025 17:22,26-04-2025 17:46,6,18.26,223,74,3,39.61,9.98
328,24-04-2025 19:01,24-04-2025 19:43,6,21.07,70,22,3,45.33,8.53
329,15-04-2025 09:33,15-04-2025 10:05,6,3.17,227,220,3,8.94,1.69
330,12-04-2025 20:49,12-04-2025 21:26,6,15.18,256,79,3,33.35,8.84
331,10-04-2025 07:06,10-04-2025 07:52,6,8.26,180,235,3,19.29,4.52
332,15-04-2025 07:10,15-04-2025 08:03,6,21.87,184,157,3,46.95,2.73
333,11-04-2025 20:42,11-04-2025 21:09,5,6.09,191,114,3,14.88,6.4
334,13-04-2025 02:07,13-04-2025 02:31,3,26.82,232,96,3,57.01,2.17
335,19-04-2025 00:18,19-04-2025 01:00,6,13.21,233,130,3,29.35,8.8
336,06-04-2025 22:57,06-04-2025 23:36,3,6.34,54,109,3,15.39,6.24
337,30-04-2025 09:03,30-04-2025 09:57,3,13.42,257,75,3,29.78,1.36
338,14-04-2025 15:40,14-04-2025 15:54,2,12.56,90,20,3,28.03,5.71
339,21-04-2025 19:24,21-04-2025 19:38,5,13.15,226,161,3,29.23,5.1
340,15-04-2025 09:20,15-04-2025 09:55,6,17.77,247,209,3,38.62,4.71
341,04-04-2025 07:14,04-04-2025 07:38,1,15.87,151,94,3,34.76,3.65
342,01-04-2025 10:10,01-04-2025 10:53,4,4.92,113,82,3,12.5,4.74
343,21-04-2025 20:34,21-04-2025 21:00,1,2.43,157,104,3,7.44,5.86
344,29-04-2025 06:28,29-04-2025 06:51,5,22.02,159,237,3,47.26,7.34
345,26-04-2025 14:56,26-04-2025 15:24,4,17.01,225,260,3,37.07,9.18
346,05-04-2025 13:12,05-04-2025 13:17,5,11.09,14,160,3,25.04,0.44
347,04-04-2025 08:01,04-04-2025 08:39,3,24.35,109,61,3,51.99,5.69
348,25-04-2025 11:14,25-04-2025 11:56,4,11.95,96,38,3,26.79,7.52
349,10-04-2025 16:49,10-04-2025 17:36,3,23.98,195,118,3,51.24,1.16
350,24-04-2025 00:33,24-04-2025 01:21,1,9.52,58,168,3,21.85,9.11
351,13-04-2025 01:40,13-04-2025 01:54,1,2.65,154,69,3,7.89,2.45
352,07-04-2025 00:40,07-04-2025 00:48,4,28.01,64,83,3,59.43,8.33
353,16-04-2025 21:12,16-04-2025 21:32,4,12.14,158,235,3,27.18,6.62
354,04-04-2025 03:08,04-04-2025 03:45,6,23.88,121,42,3,51.04,5.6
355,12-04-2025 02:49,12-04-2025 03:46,5,8.73,11,99,3,20.24,8.69
356,17-04-2025 19:37,17-04-2025 20:35,6,19.57,214,130,3,42.28,9.69
357,13-04-2025 23:16,13-04-2025 23:56,5,26.26,162,28,3,55.87,9.97
358,08-04-2025 04:18,08-04-2025 05:17,6,1.73,105,233,3,6.02,6.83
359,20-04-2025 22:36,20-04-2025 22:44,3,25,147,229,3,53.31,3.39
360,25-04-2025 17:20,25-04-2025 17:52,4,17.35,182,117,3,37.76,8.75
361,14-04-2025 18:25,14-04-2025 18:52,1,18.42,37,107,3,39.94,6.54
362,28-04-2025 20:06,28-04-2025 20:23,5,15.93,82,160,3,34.88,3.23
363,30-04-2025 18:18,30-04-2025 18:35,5,26.3,12,4,3,55.96,9.32
364,25-04-2025 01:44,25-04-2025 02:29,1,1.78,4,149,3,6.12,7.48
365,01-04-2025 08:32,01-04-2025 08:49,6,8.2,43,234,3,19.17,4.53
366,26-04-2025 05:46,26-04-2025 06:41,5,26.33,51,254,3,56.02,4.54
367,14-04-2025 15:00,14-04-2025 15:09,3,22.69,261,248,3,48.62,9.96
368,05-04-2025 17:08,05-04-2025 17:34,4,1.02,134,70,3,4.57,3.74
369,07-04-2025 02:40,07-04-2025 02:57,1,15.75,87,203,3,34.51,0.94
370,13-04-2025 00:52,13-04-2025 01:39,4,16.12,56,148,3,35.26,5.39
371,06-04-2025 06:04,06-04-2025 06:39,5,12.33,217,221,3,27.56,8.85
372,05-04-2025 20:54,05-04-2025 21:43,5,9.27,68,186,3,21.34,5.85
373,26-04-2025 04:16,26-04-2025 05:05,1,20.61,44,48,3,44.39,7.93
374,08-04-2025 01:47,08-04-2025 02:21,3,6.63,143,263,3,15.98,0.55
375,13-04-2025 09:28,13-04-2025 10:11,2,24.07,42,172,3,51.42,6.73
376,13-04-2025 19:45,13-04-2025 20:34,1,24.19,139,31,3,51.67,0.79
377,28-04-2025 12:38,28-04-2025 13:04,2,12.75,73,170,3,28.41,5.56
378,10-04-2025 14:03,10-04-2025 15:02,6,8.86,194,44,3,20.51,4.98
379,16-04-2025 14:31,16-04-2025 15:13,2,8.87,155,43,3,20.53,9.46
380,10-04-2025 06:22,10-04-2025 07:03,3,14.73,246,134,3,32.44,1.32
381,29-04-2025 20:45,29-04-2025 21:11,6,21.73,218,219,3,46.67,0.09
382,13-04-2025 00:20,13-04-2025 01:04,2,11.09,253,86,3,25.04,1.37
383,24-04-2025 00:02,24-04-2025 00:26,6,18.5,72,251,3,40.1,1.71
384,23-04-2025 05:36,23-04-2025 06:07,2,11.78,129,11,3,26.44,2.51
385,12-04-2025 10:17,12-04-2025 10:43,3,9.48,186,80,3,21.77,8.15
386,03-04-2025 07:29,03-04-2025 07:44,2,1.23,13,109,3,5,3.77
387,05-04-2025 04:48,05-04-2025 04:59,2,0.62,220,118,3,3.76,8.41
388,29-04-2025 20:48,29-04-2025 21:22,2,7.2,6,252,3,17.13,2.72
389,20-04-2025 06:39,20-04-2025 07:34,1,12.49,239,18,3,27.89,8.61
390,13-04-2025 14:12,13-04-2025 14:19,1,25.61,112,256,3,54.55,0.08
391,03-04-2025 00:09,03-04-2025 00:45,1,24.06,228,245,3,51.4,9.35
392,01-04-2025 03:52,01-04-2025 04:11,3,8.38,17,153,3,19.53,7.46
393,16-04-2025 04:19,16-04-2025 04:24,6,7.71,73,97,3,18.17,4.13
394,06-04-2025 22:53,06-04-2025 23:38,5,7.21,12,186,3,17.15,5.77
395,29-04-2025 23:53,30-04-2025 00:12,2,10.51,86,30,3,23.86,9.33
396,12-04-2025 22:07,12-04-2025 22:56,2,15.2,180,115,3,33.39,5.83
397,08-04-2025 08:29,08-04-2025 08:48,3,13.44,122,241,3,29.82,2.29
398,21-04-2025 02:36,21-04-2025 03:10,2,6.94,204,257,3,16.61,5.73
399,26-04-2025 02:34,26-04-2025 03:18,1,4.35,70,113,3,11.34,8.71
400,20-04-2025 11:08,20-04-2025 11:26,5,0.87,108,29,3,4.27,9.87
401,26-04-2025 12:39,26-04-2025 12:59,4,5.04,201,226,3,12.74,5.84
402,01-04-2025 10:33,01-04-2025 11:08,2,21.31,52,244,3,45.81,1.56
403,06-04-2025 02:11,06-04-2025 03:03,1,7.69,37,19,3,18.13,7.72
404,04-04-2025 10:11,04-04-2025 11:05,4,14.32,117,112,3,31.61,9.97
405,07-04-2025 18:48,07-04-2025 19:45,5,17.94,259,212,3,38.96,4.74
406,25-04-2025 19:55,25-04-2025 20:21,4,26.66,64,233,3,56.69,3.84
407,02-04-2025 15:21,02-04-2025 16:17,1,26.72,42,159,3,56.81,5.53
408,17-04-2025 19:16,17-04-2025 20:08,6,22.5,43,60,3,48.23,1.65
409,27-04-2025 12:15,27-04-2025 12:44,6,1.54,125,93,3,5.63,9.71
410,26-04-2025 03:30,26-04-2025 03:48,4,17.46,233,248,3,37.99,8.38
411,07-04-2025 17:45,07-04-2025 18:15,3,23.7,132,158,3,50.67,1.13
412,20-04-2025 13:26,20-04-2025 13:42,4,1.01,2,141,3,4.55,9.45
413,06-04-2025 19:12,06-04-2025 20:09,2,16.72,115,220,3,36.48,9.43
414,02-04-2025 21:41,02-04-2025 21:46,2,25.8,1,89,3,54.94,3.16
415,15-04-2025 00:42,15-04-2025 01:10,6,14.49,65,155,3,31.95,6.19
416,17-04-2025 14:17,17-04-2025 14:22,3,0.62,125,233,3,3.76,1.11
417,02-04-2025 19:34,02-04-2025 19:43,1,0.82,256,193,3,4.17,0.84
418,17-04-2025 06:49,17-04-2025 07:16,2,12.79,143,99,3,28.5,5.02
419,10-04-2025 13:27,10-04-2025 13:33,6,5.07,246,113,3,12.8,0.5
420,12-04-2025 08:33,12-04-2025 09:13,5,20.1,116,107,3,43.35,8.75
421,05-04-2025 16:16,05-04-2025 16:28,6,21.41,90,24,3,46.02,9.28
422,17-04-2025 02:18,17-04-2025 02:32,2,5.75,42,204,3,14.19,0.67
423,26-04-2025 11:32,26-04-2025 11:55,2,26.71,35,11,3,56.79,0.47
424,19-04-2025 11:52,19-04-2025 12:25,6,13.54,41,205,3,30.02,2.21
425,29-04-2025 05:55,29-04-2025 06:12,1,4.71,124,25,3,12.07,9.3
426,08-04-2025 00:48,08-04-2025 01:33,4,23.05,57,140,3,49.35,7.69
427,11-04-2025 18:34,11-04-2025 19:16,2,23.8,235,123,3,50.87,6.76
428,08-04-2025 09:29,08-04-2025 10:22,6,19.36,96,11,3,41.85,7.76
429,09-04-2025 01:23,09-04-2025 01:51,6,25.68,132,81,3,54.7,1.99
430,19-04-2025 18:20,19-04-2025 18:27,3,22.25,176,109,3,47.72,2.57
431,02-04-2025 03:04,02-04-2025 03:10,4,26.53,52,208,3,56.42,3.18
432,09-04-2025 03:54,09-04-2025 04:11,5,13.3,38,244,3,29.53,6.05
433,16-04-2025 02:50,16-04-2025 03:07,1,22.55,5,261,3,48.33,6.08
434,19-04-2025 17:42,19-04-2025 18:05,5,29.99,213,63,3,63.46,2.09
435,12-04-2025 07:03,12-04-2025 07:19,4,21.89,120,184,3,46.99,4.37
436,13-04-2025 03:25,13-04-2025 03:44,4,3.87,209,32,3,10.37,6.9
437,08-04-2025 05:53,08-04-2025 06:14,4,15.79,217,7,3,34.59,3.1
438,05-04-2025 22:04,05-04-2025 22:55,5,17.83,24,174,3,38.74,0.75
439,18-04-2025 09:50,18-04-2025 10:06,4,5.64,205,146,3,13.96,1.97
440,02-04-2025 18:17,02-04-2025 18:43,6,28.91,226,252,3,61.26,1.65
441,22-04-2025 10:07,22-04-2025 11:06,5,5.68,218,166,3,14.04,6.32
442,11-04-2025 02:57,11-04-2025 03:37,4,5.74,211,103,3,14.17,0.69
443,10-04-2025 01:59,10-04-2025 02:19,6,27.5,26,193,3,58.39,8.85
444,21-04-2025 22:46,21-04-2025 23:02,3,14.22,252,17,3,31.4,0.84
445,16-04-2025 21:55,16-04-2025 22:12,4,2.36,3,90,3,7.3,5.98
446,14-04-2025 21:20,14-04-2025 21:26,5,18.15,2,86,3,39.39,9.3
447,11-04-2025 08:35,11-04-2025 08:51,2,18.25,92,103,3,39.59,0.62
448,11-04-2025 03:29,11-04-2025 04:27,4,2.4,2,82,3,7.38,3.83
449,02-04-2025 01:50,02-04-2025 02:11,2,29.19,150,126,3,61.83,3.28
450,09-04-2025 18:56,09-04-2025 19:07,6,16.55,71,38,3,36.14,3.44
451,19-04-2025 03:13,19-04-2025 03:19,3,17.01,4,213,3,37.07,6
452,15-04-2025 22:32,15-04-2025 23:30,1,15.84,38,225,3,34.7,2.62
453,13-04-2025 16:18,13-04-2025 17:06,3,18.52,70,222,3,40.14,0.27
454,04-04-2025 03:49,04-04-2025 04:02,4,8.3,201,247,3,19.37,9.62
455,13-04-2025 16:52,13-04-2025 17:21,2,8.97,252,136,3,20.73,7.49
456,16-04-2025 23:32,17-04-2025 00:18,2,15.58,154,231,3,34.17,1.35
457,30-04-2025 04:40,30-04-2025 05:35,5,24.3,133,9,3,51.89,4.55
458,24-04-2025 04:24,24-04-2025 04:36,2,1.97,74,225,3,6.5,0.63
459,19-04-2025 04:33,19-04-2025 04:59,5,18.3,185,107,3,39.7,0.28
460,25-04-2025 09:41,25-04-2025 09:59,6,24.3,5,187,3,51.89,0.48
461,16-04-2025 01:42,16-04-2025 02:06,1,5.13,86,221,3,12.93,7.56
462,02-04-2025 06:08,02-04-2025 06:42,4,0.94,214,95,3,4.41,4.45
463,06-04-2025 05:59,06-04-2025 06:19,5,9.73,15,195,3,22.28,8.44
464,12-04-2025 21:18,12-04-2025 21:46,1,17.85,51,242,3,38.78,3.05
465,09-04-2025 03:02,09-04-2025 03:58,2,4.58,253,230,3,11.81,7.75
466,27-04-2025 10:09,27-04-2025 10:37,2,13.07,45,5,3,29.07,0.78
467,13-04-2025 01:57,13-04-2025 02:44,1,16.79,191,4,3,36.63,6.35
468,02-04-2025 17:47,02-04-2025 18:02,2,18.17,122,253,3,39.43,3.61
469,05-04-2025 22:24,05-04-2025 23:02,6,8.6,187,163,3,19.98,2.77
470,28-04-2025 03:36,28-04-2025 04:32,6,12.3,214,141,3,27.5,8.15
471,20-04-2025 18:39,20-04-2025 19:23,1,23.46,149,19,3,50.18,0.52
472,16-04-2025 17:34,16-04-2025 18:06,5,28.27,170,82,3,59.96,9.5
473,15-04-2025 06:37,15-04-2025 07:27,5,25.93,209,4,3,55.2,7.86
474,20-04-2025 20:39,20-04-2025 20:48,1,17.15,82,128,3,37.36,3.56
475,28-04-2025 14:08,28-04-2025 14:20,5,12.6,196,187,3,28.11,9.91
476,24-04-2025 06:36,24-04-2025 06:50,5,10.32,246,146,3,23.48,2.02
477,06-04-2025 06:18,06-04-2025 06:31,6,4.19,40,152,3,11.02,4.02
478,18-04-2025 12:44,18-04-2025 13:39,5,3.64,168,93,3,9.9,8.85
479,27-04-2025 05:47,27-04-2025 06:04,3,20.81,43,31,3,44.8,9.97
480,09-04-2025 15:37,09-04-2025 15:54,4,8.16,211,28,3,19.09,2.39
481,12-04-2025 14:13,12-04-2025 14:52,2,8.01,179,137,3,18.78,7.43
482,03-04-2025 00:28,03-04-2025 00:57,3,29.95,23,90,3,63.37,3.06
483,20-04-2025 20:17,20-04-2025 21:06,5,6.04,95,49,3,14.78,7.66
484,01-04-2025 01:50,01-04-2025 02:18,6,4.87,160,258,3,12.4,1.25
485,24-04-2025 15:53,24-04-2025 16:18,1,3.41,244,6,3,9.43,3.36
486,25-04-2025 12:07,25-04-2025 12:50,5,17.6,17,29,3,38.27,0.75
487,09-04-2025 23:12,09-04-2025 23:44,6,19.02,112,156,3,41.16,4.92
488,17-04-2025 13:49,17-04-2025 14:34,4,11.27,103,263,3,25.41,7.02
489,20-04-2025 15:05,20-04-2025 15:25,5,16.29,86,34,3,35.61,3.79
490,04-04-2025 04:25,04-04-2025 04:32,1,23.76,35,237,3,50.79,6.15
491,16-04-2025 00:39,16-04-2025 01:32,6,24.63,30,138,3,52.56,5.69
492,29-04-2025 08:39,29-04-2025 09:23,6,28.76,192,57,3,60.96,2.95
493,15-04-2025 06:52,15-04-2025 07:34,6,24.82,179,175,3,52.95,4.87
494,06-04-2025 16:07,06-04-2025 16:24,4,17.16,104,214,3,37.38,0.69
495,14-04-2025 16:01,14-04-2025 17:00,5,5.8,165,27,3,14.29,4.6
496,24-04-2025 01:54,24-04-2025 02:33,4,3.44,122,119,3,9.49,4.58
497,15-04-2025 01:49,15-04-2025 02:12,2,2.11,134,147,3,6.79,0.29
498,19-04-2025 14:04,19-04-2025 14:59,2,20.16,224,258,3,43.48,5.14
499,15-04-2025 20:16,15-04-2025 20:30,5,24.32,25,189,3,51.93,7.38
500,19-04-2025 07:31,19-04-2025 07:56,4,15.51,13,231,3,34.02,4.52
501,14-04-2025 10:56,14-04-2025 11:16,1,2.11,230,198,3,6.79,6.46
502,26-04-2025 05:33,26-04-2025 05:41,6,16.3,102,239,3,35.63,5.32
503,06-04-2025 19:01,06-04-2025 19:46,6,28.1,203,70,3,59.61,7.85
504,09-04-2025 17:32,09-04-2025 18:27,5,18.13,222,252,3,39.35,5.14
505,20-04-2025 03:14,20-04-2025 03:36,2,24.38,104,193,3,52.05,3.32
506,18-04-2025 06:07,18-04-2025 07:07,2,24.1,111,25,3,51.48,8.28
507,08-04-2025 22:05,08-04-2025 22:18,6,28,69,70,3,59.41,0.68
508,29-04-2025 00:18,29-04-2025 01:17,5,23.22,258,156,3,49.7,2.89
509,26-04-2025 21:36,26-04-2025 22:13,4,22.56,168,146,3,48.35,5.91
510,14-04-2025 16:43,14-04-2025 17:25,2,7.41,49,219,3,17.56,8.56
511,19-04-2025 11:32,19-04-2025 12:08,4,2.27,250,49,3,7.11,0.72
512,25-04-2025 22:29,25-04-2025 22:47,2,15.77,75,194,3,34.55,0.96
513,01-04-2025 00:26,01-04-2025 01:17,2,4.17,201,40,3,10.98,2.82
514,14-04-2025 19:54,14-04-2025 20:04,3,28.88,34,85,3,61.2,3.45
515,14-04-2025 01:23,14-04-2025 02:18,2,9.05,111,4,3,20.89,8.44
516,10-04-2025 13:34,10-04-2025 14:09,1,25.66,237,247,3,54.65,9.59
517,20-04-2025 13:33,20-04-2025 14:28,5,11.93,32,5,3,26.75,0.17
518,27-04-2025 09:29,27-04-2025 10:16,5,10.03,209,226,3,22.89,0.15
519,28-04-2025 14:38,28-04-2025 15:22,4,28.09,132,150,3,59.59,8.65
520,30-04-2025 19:06,30-04-2025 19:15,2,11.22,106,238,3,25.31,1.36
521,15-04-2025 15:58,15-04-2025 16:13,1,12.01,33,148,3,26.91,3.39
522,22-04-2025 03:53,22-04-2025 04:30,4,3.63,43,103,3,9.88,2.75
523,21-04-2025 02:32,21-04-2025 03:01,3,20.28,107,175,3,43.72,2.82
524,21-04-2025 02:57,21-04-2025 03:50,4,9.02,226,236,3,20.83,3.29
525,10-04-2025 17:25,10-04-2025 18:11,4,17.78,179,34,3,38.64,3.36
526,24-04-2025 06:20,24-04-2025 07:13,2,17.94,222,172,3,38.96,6.2
527,22-04-2025 12:50,22-04-2025 13:27,3,21.72,125,6,3,46.65,6.29
528,08-04-2025 17:20,08-04-2025 17:48,4,22.48,167,225,3,48.19,5.23
529,30-04-2025 23:38,01-05-2025 00:14,1,15.68,151,53,3,34.37,8.59
530,04-04-2025 20:37,04-04-2025 21:15,1,10.26,41,257,3,23.35,8.46
531,13-04-2025 21:58,13-04-2025 22:32,5,25.2,35,59,3,53.72,2.17
532,24-04-2025 11:00,24-04-2025 11:16,3,9.64,231,246,3,22.09,5.44
533,29-04-2025 19:20,29-04-2025 19:45,3,15.47,215,7,3,33.94,7.84
534,29-04-2025 04:23,29-04-2025 05:13,5,12.34,101,214,3,27.58,8.67
535,16-04-2025 06:06,16-04-2025 06:34,4,25.72,57,78,3,54.78,2.55
536,05-04-2025 06:00,05-04-2025 06:38,3,13.24,215,189,3,29.41,4.94
537,11-04-2025 16:32,11-04-2025 17:21,1,11.89,156,216,3,26.67,5.25
538,15-04-2025 03:03,15-04-2025 03:38,1,20.85,64,61,3,44.88,7
539,11-04-2025 05:22,11-04-2025 06:12,2,18.27,62,61,3,39.63,3.3
540,10-04-2025 01:30,10-04-2025 02:06,3,3.66,62,215,3,9.94,2.93
541,07-04-2025 16:56,07-04-2025 17:31,4,15.49,94,45,3,33.98,7.06
542,02-04-2025 02:40,02-04-2025 03:02,5,22.2,26,172,3,47.62,3.99
543,03-04-2025 02:28,03-04-2025 03:10,5,29.77,121,221,3,63.01,0.04
544,12-04-2025 03:26,12-04-2025 03:56,4,19.06,50,95,3,41.24,9.38
545,22-04-2025 14:58,22-04-2025 15:43,6,11.42,252,44,3,25.71,1.5
546,28-04-2025 19:40,28-04-2025 20:35,2,7.17,36,228,3,17.07,1.49
547,04-04-2025 07:32,04-04-2025 08:14,5,26.25,100,62,3,55.85,8.18
548,21-04-2025 17:26,21-04-2025 18:12,3,24.53,136,219,3,52.36,3.36
549,19-04-2025 20:40,19-04-2025 20:47,2,7.4,194,89,3,17.54,3.28
550,29-04-2025 15:52,29-04-2025 16:10,3,6.42,221,112,3,15.55,6.22
551,27-04-2025 04:47,27-04-2025 05:06,1,21.6,55,207,3,46.4,0.59
552,09-04-2025 20:22,09-04-2025 20:39,2,9.79,110,203,3,22.4,2.37
553,18-04-2025 11:24,18-04-2025 11:57,5,9.54,149,33,3,21.89,0.53
554,23-04-2025 11:59,23-04-2025 12:59,2,4.99,162,215,3,12.64,2.92
555,19-04-2025 04:31,19-04-2025 04:51,2,8.29,187,12,3,19.35,8.7
556,12-04-2025 02:29,12-04-2025 02:59,2,13.11,129,2,3,29.15,9.09
557,07-04-2025 17:11,07-04-2025 17:29,6,22.12,108,149,3,47.46,3.09
558,30-04-2025 20:35,30-04-2025 20:59,2,10.42,68,142,3,23.68,1.88
559,01-04-2025 06:03,01-04-2025 06:35,3,10.19,66,207,3,23.21,1.35
560,05-04-2025 20:25,05-04-2025 20:54,1,8.9,144,192,3,20.59,3.94
561,20-04-2025 08:22,20-04-2025 09:03,4,14.61,53,252,3,32.2,8.26
562,10-04-2025 23:01,10-04-2025 23:16,2,5.83,128,204,3,14.35,8.53
563,09-04-2025 00:06,09-04-2025 01:04,5,14.83,207,46,3,32.64,0.46
564,24-04-2025 13:44,24-04-2025 14:12,2,21.27,216,261,3,45.73,2.09
565,22-04-2025 03:24,22-04-2025 03:45,5,1.38,68,66,3,5.3,2.03
566,03-04-2025 06:51,03-04-2025 07:31,3,0.79,62,150,3,4.11,8.28
567,26-04-2025 08:50,26-04-2025 09:00,5,2.72,210,70,3,8.03,4.56
568,12-04-2025 08:11,12-04-2025 08:24,4,16.3,52,2,3,35.63,3.68
569,06-04-2025 12:33,06-04-2025 13:26,1,25.71,116,29,3,54.76,9.57
570,21-04-2025 18:34,21-04-2025 18:44,5,0.64,65,256,3,3.8,9.25
571,07-04-2025 01:38,07-04-2025 02:01,5,28.13,130,61,3,59.68,4.4
572,22-04-2025 03:30,22-04-2025 04:03,1,3.64,177,100,3,9.9,1.28
573,25-04-2025 04:08,25-04-2025 04:46,4,25.34,163,144,3,54,1.71
574,26-04-2025 10:29,26-04-2025 10:56,2,14.74,152,192,3,32.46,1.12
575,28-04-2025 02:23,28-04-2025 02:42,5,19.95,236,204,3,43.05,6.81
576,15-04-2025 10:34,15-04-2025 11:16,1,15.57,158,245,3,34.15,5.55
577,21-04-2025 03:24,21-04-2025 03:31,3,14.57,106,31,3,32.11,5.57
578,28-04-2025 21:10,28-04-2025 21:44,1,25.13,255,52,3,53.58,0.98
579,23-04-2025 23:21,23-04-2025 23:58,3,22.8,113,243,3,48.84,7.93
580,20-04-2025 10:06,20-04-2025 10:50,4,14.76,30,263,3,32.5,5.36
581,25-04-2025 22:25,25-04-2025 22:51,2,3.79,12,174,3,10.2,0.91
582,21-04-2025 07:03,21-04-2025 07:35,1,3.9,177,100,3,10.43,7.47
583,08-04-2025 05:50,08-04-2025 06:23,6,24.15,46,61,3,51.59,9.81
584,22-04-2025 14:28,22-04-2025 15:02,5,16.12,171,188,3,35.26,4.41
585,21-04-2025 11:35,21-04-2025 12:07,4,14.71,130,7,3,32.4,1.16
586,12-04-2025 19:06,12-04-2025 19:37,1,20.58,245,189,3,44.33,1.01
587,12-04-2025 06:03,12-04-2025 06:31,5,25.84,203,83,3,55.02,0.26
588,30-04-2025 00:29,30-04-2025 01:25,1,19.05,226,124,3,41.22,7.7
589,13-04-2025 14:53,13-04-2025 15:29,3,23,80,157,3,49.25,6.94
590,24-04-2025 17:23,24-04-2025 17:48,1,23.08,35,87,3,49.41,5.84
591,23-04-2025 01:18,23-04-2025 01:40,6,11.01,52,148,3,24.88,7.66
592,29-04-2025 12:34,29-04-2025 13:03,1,8.59,161,70,3,19.96,9.99
593,11-04-2025 21:19,11-04-2025 21:25,1,24.13,84,76,3,51.55,4.02
594,13-04-2025 11:56,13-04-2025 12:12,6,11.63,26,114,3,26.14,7.06
595,21-04-2025 00:27,21-04-2025 01:00,4,27.15,225,3,3,57.68,3.77
596,04-04-2025 12:37,04-04-2025 12:56,1,2.56,154,234,3,7.7,3.52
597,14-04-2025 00:05,14-04-2025 00:26,6,2.22,95,167,3,7.01,8.51
598,11-04-2025 16:07,11-04-2025 16:53,5,27.85,225,99,3,59.11,5.75
599,13-04-2025 08:47,13-04-2025 08:56,3,19.63,41,124,3,42.4,1.21
600,16-04-2025 06:50,16-04-2025 07:17,3,11.7,133,45,3,26.28,4.04
601,15-04-2025 13:12,15-04-2025 13:22,1,22.77,66,106,3,48.78,7.97
602,25-04-2025 13:59,25-04-2025 14:22,4,20.33,210,134,3,43.82,9.4
603,04-04-2025 16:00,04-04-2025 16:58,4,16.17,153,8,3,35.37,6.14
604,07-04-2025 07:08,07-04-2025 07:45,5,3.42,172,28,3,9.45,3.94
605,07-04-2025 20:44,07-04-2025 21:21,1,24.46,59,223,3,52.22,2.52
606,11-04-2025 12:35,11-04-2025 13:14,3,26.05,184,8,3,55.45,4.22
607,18-04-2025 10:22,18-04-2025 11:08,4,5.58,180,134,3,13.84,5.66
608,07-04-2025 22:54,07-04-2025 23:04,1,25.59,12,29,3,54.51,0.04
609,10-04-2025 17:41,10-04-2025 18:36,4,26.4,68,115,3,56.16,2.69
610,03-04-2025 22:09,03-04-2025 22:31,6,16.71,202,34,3,36.46,6.72
611,19-04-2025 21:08,19-04-2025 21:27,4,19.86,6,7,3,42.87,6.73
612,19-04-2025 13:12,19-04-2025 13:23,3,11.78,15,40,3,26.44,6.53
613,16-04-2025 01:24,16-04-2025 01:36,2,8.81,42,62,3,20.41,9.5
614,25-04-2025 16:40,25-04-2025 16:49,5,21.8,31,86,3,46.81,5.69
615,22-04-2025 04:54,22-04-2025 05:22,5,25.93,181,213,3,55.2,2.7
616,19-04-2025 22:08,19-04-2025 22:15,3,19.8,262,116,3,42.74,8.12
617,03-04-2025 20:00,03-04-2025 20:39,4,15.59,21,65,3,34.19,3.89
618,10-04-2025 09:55,10-04-2025 10:12,1,5.19,182,170,3,13.05,2.39
619,20-04-2025 02:54,20-04-2025 03:20,4,2.08,184,116,3,6.73,5.57
620,18-04-2025 17:24,18-04-2025 17:41,3,13.65,244,116,3,30.24,2.89
621,27-04-2025 13:58,27-04-2025 14:46,5,1.96,149,221,3,6.48,3.96
622,01-04-2025 21:20,01-04-2025 21:46,4,17.3,256,50,3,37.66,6.93
623,27-04-2025 04:48,27-04-2025 05:09,5,11.79,100,79,3,26.46,9.96
624,18-04-2025 07:28,18-04-2025 07:52,1,22.84,55,20,3,48.92,6.45
625,22-04-2025 16:59,22-04-2025 17:51,5,9.52,186,37,3,21.85,2.76
626,01-04-2025 06:26,01-04-2025 07:23,5,17.99,86,259,3,39.07,0.9
627,17-04-2025 00:12,17-04-2025 01:06,2,16.36,174,93,3,35.75,3.62
628,14-04-2025 14:09,14-04-2025 14:57,2,0.64,22,187,3,3.8,0.19
629,18-04-2025 17:58,18-04-2025 18:57,6,2.64,244,201,3,7.87,4.65
630,20-04-2025 01:40,20-04-2025 02:02,2,9.07,60,48,3,20.94,6.6
631,25-04-2025 11:52,25-04-2025 12:09,5,26.53,104,253,3,56.42,5.12
632,25-04-2025 20:31,25-04-2025 21:21,3,4.84,139,46,3,12.34,8.65
633,28-04-2025 10:54,28-04-2025 11:37,5,21.47,159,231,3,46.14,4.94
